,latitude,longitude,state,station,month,air temperature - dry bulb (°c),geometry
2941,-18.952907,-49.525072,MG,ITUIUTABA,9,27.56902777777777,POINT (-49.525072 -18.952907)
2965,-18.91722221,-48.25555555,MG,UBERLANDIA,9,24.3676567352638,POINT (-48.25555555 -18.91722221)
2929,-18.99638888,-46.98583333,MG,PATROCINIO,9,21.58228146310867,POINT (-46.98583333 -18.99638888)
2917,-18.996684,-46.985935,MG,PATROCINIO,9,22.56423611111112,POINT (-46.985935 -18.996684)
2905,-19.356923,-40.068688,ES,LINHARES,9,23.48430555555555,POINT (-40.068688 -19.356923)
2977,-18.917072,-48.255657,MG,UBERLANDIA,9,26.917916666666674,POINT (-48.255657 -18.917072)
2893,-19.35694444,-40.0686111,ES,LINHARES,9,22.817731393873128,POINT (-40.0686111 -19.35694444)
2713,-19.60555555,-46.94944444,MG,ARAXA,9,22.487555461983643,POINT (-46.94944444 -19.60555555)
2569,-19.885398,-44.416883,MG,FLORESTAL,9,21.15736111111108,POINT (-44.416883 -19.885398)
2497,-19.988388,-40.579572,ES,SANTA TERESA,9,17.82159429231604,POINT (-40.579572 -19.988388)
2521,-19.98586,-48.151574,MG,CONCEICAO DAS ALAGOAS,9,26.21902777777774,POINT (-48.151574 -19.98586)
2665,-19.710028,-47.961889,MG,UBERABA,9,25.50916666666669,POINT (-47.961889 -19.710028)
3049,-18.78666666,-42.94305555,MG,GUANHAES,9,20.463875776614238,POINT (-42.94305555 -18.78666666)
2653,-19.735757,-42.137146,MG,CARATINGA,9,24.33263888888891,POINT (-42.137146 -19.735757)
2641,-19.73583333,-42.15361111,MG,CARATINGA,9,22.890281783800624,POINT (-42.15361111 -19.73583333)
2629,-19.875271,-47.434102,MG,SACRAMENTO,9,25.14333333333331,POINT (-47.434102 -19.875271)
2617,-19.87527777,-47.43416666,MG,SACRAMENTO,9,22.988277211149853,POINT (-47.43416666 -19.87527777)
3061,-18.78062,-40.986505,MG,MANTENA,9,24.120625000000018,POINT (-40.986505 -18.78062)
2509,-19.98833333,-40.57944443,ES,SANTA TERESA,9,16.615875040253126,POINT (-40.57944443 -19.98833333)
2605,-19.883945,-43.969397,MG,PAMPULHA,9,23.78001500140335,POINT (-43.969397 -19.883945)
2581,-19.88527778,-44.41694444,MG,FLORESTAL,9,20.409697748695084,POINT (-44.41694444 -19.88527778)
3073,-18.78027777,-40.98583333,MG,MANTENA,9,23.116064814814685,POINT (-40.98583333 -18.78027777)
2557,-19.97999999,-43.95861111,MG,BELO HORIZONTE - CERCADINHO,9,20.203609627077963,POINT (-43.95861111 -19.97999999)
1885,-20.94916666,-48.48999999,SP,BEBDOURO,9,25.4703009259258,POINT (-48.48999999 -20.94916666)
2545,-19.980034,-43.958651,MG,BELO HORIZONTE - CERCADINHO,9,20.993694577991455,POINT (-43.958651 -19.980034)
3085,-18.76444444,-44.45361111,MG,CURVELO,9,23.615332497905005,POINT (-44.45361111 -18.76444444)
2533,-19.98583333,-48.15138888,MG,CONCEICAO DAS ALAGOAS,9,24.248196890515164,POINT (-48.15138888 -19.98583333)
2593,-19.88416666,-43.96944443,MG,PAMPULHA,9,22.221250000000026,POINT (-43.96944443 -19.88416666)
847,-22.64583333,-42.41583333,RJ,SILVA JARDIM,9,22.294914445000636,POINT (-42.41583333 -22.64583333)
1585,-21.58749999,-41.95833333,RJ,CAMBUCI,9,23.42342600503462,POINT (-41.95833333 -21.58749999)
3579,-16.16666666,-40.68777777,MG,ALMENARA,9,24.467107894036033,POINT (-40.68777777 -16.16666666)
1405,-21.91805554,-46.38305554,MG,CALDAS,9,17.697811947538206,POINT (-46.38305554 -21.91805554)
1393,-21.918066,-46.382996,MG,CALDAS,9,19.010625000000015,POINT (-46.382996 -21.918066)
1381,-21.92722221,-50.49027777,SP,TUPA,9,24.69246842530405,POINT (-50.49027777 -21.92722221)
3431,-16.84888888,-45.03527777,MG,ARACUAI,9,25.094056598772077,POINT (-45.03527777 -16.84888888)
1369,-21.927251,-50.490251,SP,TUPA,9,25.82763888888889,POINT (-50.490251 -21.927251)
1354,-21.938745,-42.600936,RJ,CARMO,9,22.993541666666694,POINT (-42.600936 -21.938745)
1597,-21.56666666,-41.95,RJ,CAMBUCI,9,22.83228026069901,POINT (-41.95 -21.56666666)
3419,-17.24416666,-46.88166666,MG,PARACATU,9,25.211527777777782,POINT (-46.88166666 -17.24416666)
3361,-17.56166666,-47.19944444,MG,GUARDA-MOR,9,22.466030221159308,POINT (-47.19944444 -17.56166666)
1621,-21.54694444,-43.26111111,MG,CORONEL PACHECO,9,21.643032407407482,POINT (-43.26111111 -21.54694444)
1849,-21.100805,-41.039395,ES,PRES. KENNEDY,9,22.42736111111111,POINT (-41.039395 -21.100805)
3289,-17.798799,-40.249933,MG,SERRA DOS AIMORES,9,22.856180555555547,POINT (-40.249933 -17.798799)
1837,-21.10083333,-41.03944444,ES,PRES. KENNEDY,9,23.30289054427189,POINT (-41.03944444 -21.10083333)
1825,-21.10111111,-41.03888888,ES,PRES. KENNEDY,9,22.268422404092753,POINT (-41.03888888 -21.10111111)
1813,-21.10472222,-42.37583332,MG,MURIAE,9,22.503144010723197,POINT (-42.37583332 -21.10472222)
3301,-17.7986111,-40.24972221,MG,SERRA DOS AIMORES,9,22.35709016255924,POINT (-40.24972221 -17.7986111)
1609,-21.56638888,-45.40416666,MG,VARGINHA,9,20.645418822328818,POINT (-45.40416666 -21.56638888)
1801,-21.104867,-42.375904,MG,MURIAE,9,23.666805555555552,POINT (-42.375904 -21.104867)
1417,-21.855567,-48.799717,SP,IBITINGA,9,23.75861111111111,POINT (-48.799717 -21.855567)
1441,-21.85555555,-48.66666666,SP,IBITINGA,9,22.387347314002653,POINT (-48.66666666 -21.85555555)
2869,-19.40722222,-40.53972221,ES,MARILANDIA,9,22.434007298950686,POINT (-40.53972221 -19.40722222)
1573,-21.66527777,-49.73416666,SP,LINS,9,23.53811331718133,POINT (-49.73416666 -21.66527777)
3373,-17.56138888,-47.19916666,MG,GUARDA-MOR,9,24.013680555555574,POINT (-47.19916666 -17.56138888)
1561,-21.666045,-49.734854,SP,LINS,9,25.038055555555534,POINT (-49.734854 -21.666045)
1549,-21.66611111,-49.73472221,SP,LINS,9,26.688611111111065,POINT (-49.73472221 -21.66611111)
1537,-21.680722,-45.944389,MG,MACHADO,9,22.541249999999984,POINT (-45.944389 -21.680722)
1525,-21.68083332,-45.94444444,MG,MACHADO,9,20.883227246432128,POINT (-45.94444444 -21.68083332)
1429,-21.85555555,-48.79972221,SP,IBITINGA,9,25.326250000000012,POINT (-48.79972221 -21.85555555)
3385,-17.258064,-44.835556,MG,PIRAPORA,9,26.07770833333336,POINT (-44.835556 -17.258064)
1501,-21.71666666,-41.35,RJ,CAMPOS,9,22.377887705399232,POINT (-41.35 -21.71666666)
1489,-21.769965,-43.364329,MG,JUIZ DE FORA,9,20.352569444444466,POINT (-43.364329 -21.769965)
3397,-17.25777777,-44.83555555,MG,PIRAPORA,9,24.73170940365539,POINT (-44.83555555 -17.25777777)
1465,-21.77972221,-47.07972221,SP,CASA BRANCA,9,22.28111910024217,POINT (-47.07972221 -21.77972221)
1327,-21.97972221,-47.88333333,SP,SAO CARLOS,9,21.24802595231527,POINT (-47.88333333 -21.97972221)
1453,-21.78056,-47.07528,SP,CASA BRANCA,9,22.417864085921252,POINT (-47.07528 -21.78056)
3409,-17.24444444,-46.88166666,MG,PARACATU,9,25.981395270275893,POINT (-46.88166666 -17.24444444)
1513,-21.71472222,-41.34388888,RJ,CAMPOS DOS GOYTACAZES,9,23.184027777777764,POINT (-41.34388888 -21.71472222)
1789,-21.106502,-44.250928,MG,SAO JOAO DEL REI,9,21.128293165623113,POINT (-44.250928 -21.106502)
1777,-21.13305554,-48.84027777,SP,ARIRANHA,9,22.770043683650112,POINT (-48.84027777 -21.13305554)
1765,-21.13305554,-48.84055555,SP,ARIRANHA,9,24.188370747888076,POINT (-48.84055555 -21.13305554)
1015,-22.3961111,-44.96166666,MG,PASSA QUATRO,9,18.593966951736906,POINT (-44.96166666 -22.3961111)
1003,-22.415,-46.80527777,SP,ITAPIRA,9,21.68227272727262,POINT (-46.80527777 -22.415)
991,-22.415062,-46.805292,SP,ITAPIRA,9,22.36745370370386,POINT (-46.805292 -22.415062)
3543,-16.362747,-45.123801,MG,SAO ROMAO,9,26.274571733086887,POINT (-45.123801 -16.362747)
979,-22.4486111,-42.98694444,RJ,TERESOPOLIS-PARQUE NACIONAL,9,18.46666666666667,POINT (-42.98694444 -22.4486111)
967,-22.44888888,-42.98722221,RJ,TERESOPOLIS,9,17.169852187550095,POINT (-42.98722221 -22.44888888)
955,-22.45,-44.45,RJ,RESENDE,9,21.006470172062738,POINT (-44.45 -22.45)
1027,-22.395799,-44.961909,MG,PASSA QUATRO,9,20.133958333333347,POINT (-44.961909 -22.395799)
3555,-16.3625,-45.12388888,MG,SAO ROMAO,9,25.57958134761407,POINT (-45.12388888 -16.3625)
931,-22.45138888,-44.44499999,RJ,RESENDE,9,23.468472222222243,POINT (-44.44499999 -22.45138888)
3567,-16.166773,-40.687756,MG,ALMENARA,9,24.693548677228158,POINT (-40.687756 -16.166773)
1315,-21.980353,-47.883927,SP,SAO CARLOS,9,23.232222222222234,POINT (-47.883927 -21.980353)
907,-22.4711111,-48.5575,SP,BARRA BONITA,9,22.93523277141556,POINT (-48.5575 -22.4711111)
895,-22.48166666,-43.29138888,RJ,PICO DO COUTO,9,13.377730386958786,POINT (-43.29138888 -22.48166666)
883,-22.58972221,-43.28222221,RJ,XEREM,9,21.49676934217161,POINT (-43.28222221 -22.58972221)
871,-22.58972221,-43.28222221,RJ,DUQUE DE CAXIAS - XEREM,9,22.572708333333342,POINT (-43.28222221 -22.58972221)
943,-22.450924,-44.444786,RJ,RESENDE,9,21.35875,POINT (-44.444786 -22.450924)
3531,-16.55388888,-46.88194443,MG,UNAI,9,25.403366232431623,POINT (-46.88194443 -16.55388888)
919,-22.46472222,-43.29138888,RJ,PICO DO COUTO,9,14.289102058938116,POINT (-43.29138888 -22.46472222)
787,-22.70277777,-47.62305554,SP,PIRACICABA,9,21.252139105785687,POINT (-47.62305554 -22.70277777)
3313,-17.78472221,-46.11916666,MG,JOAO PINHEIRO,9,23.578353900317282,POINT (-46.11916666 -17.78472221)
1753,-21.22638888,-44.97944443,MG,SAO JOAO DEL REI,9,19.46482826132464,POINT (-44.97944443 -21.22638888)
1741,-21.228373,-43.767703,MG,BARBACENA,9,19.790624999999984,POINT (-43.767703 -21.228373)
1729,-21.22888888,-43.76694443,MG,BARBACENA,9,17.96451550320195,POINT (-43.76694443 -21.22888888)
3325,-17.784477,-46.119394,MG,JOAO PINHEIRO,9,24.73562499999997,POINT (-46.119394 -17.784477)
1717,-21.319138,-50.930158,SP,VALPARAISO,9,25.425277777777783,POINT (-50.930158 -21.319138)
1705,-21.31916666,-50.93027777,SP,VALPARAISO,9,24.08760168037999,POINT (-50.93027777 -21.31916666)
1693,-21.33833333,-48.11388888,SP,PRADOPOLIS,9,22.67835163335521,POINT (-48.11388888 -21.33833333)
3337,-17.705504,-42.389256,MG,CAPELINHA,9,20.246111111111084,POINT (-42.389256 -17.705504)
1681,-21.338432,-48.114007,SP,PRADOPOLIS,9,24.008888888888904,POINT (-48.114007 -21.338432)
1669,-21.457699,-51.552254,SP,DRACENA,9,26.0808898787801,POINT (-51.552254 -21.457699)
1657,-21.45777777,-51.55222222,SP,DRACENA,9,24.72118055555557,POINT (-51.55222222 -21.45777777)
1645,-21.46111111,-47.57944443,SP,SAO SIMAO,9,25.235416666666687,POINT (-47.57944443 -21.46111111)
3349,-17.70527777,-42.38916666,MG,CAPELINHA,9,19.751310848368064,POINT (-42.38916666 -17.70527777)
1633,-21.546728,-43.261029,MG,CORONEL PACHECO,9,24.461446803489554,POINT (-43.261029 -21.546728)
1342,-21.95055555,-42.01027777,RJ,SANTA MARIA MADALENA,9,20.204791666666697,POINT (-42.01027777 -21.95055555)
3443,-16.84888888,-42.44055555,MG,ARACUAI,9,25.804463741425792,POINT (-42.44055555 -16.84888888)
859,-22.64583333,-42.41555555,RJ,SILVA JARDIM,9,22.79958333333332,POINT (-42.41555555 -22.64583333)
2857,-19.455,-44.17333332,MG,SETE LAGOAS,9,22.075092592592643,POINT (-44.17333332 -19.455)
179,-23.84499999,-46.14305555,SP,BERTIOGA,9,21.31895833333335,POINT (-46.14305555 -23.84499999)
2845,-19.45527777,-44.17333332,MG,SETE LAGOAS,9,22.068223798651875,POINT (-44.17333332 -19.45527777)
553,-22.951944,-46.530556,SP,BRAGANCA PAULISTA,9,22.460461393596983,POINT (-46.530556 -22.951944)
589,-22.939883,-43.402897,RJ,RIO DE JANEIRO - JACAREPAGUA,9,22.69048611111111,POINT (-43.402897 -22.939883)
261,-23.52389,-46.86945,SP,BARUERI,9,19.197361111111096,POINT (-46.86945 -23.52389)
601,-22.93972221,-43.40277777,RJ,RIO DE JANEIRO - JACAREPAGUA,9,21.86701388888891,POINT (-43.40277777 -22.93972221)
285,-23.52333332,-46.86916666,SP,BARUERI,9,18.927215609714906,POINT (-46.86916666 -23.52333332)
3763,-15.085958,-44.016036,MG,MOCAMBINHO,9,25.82071475561664,POINT (-44.016036 -15.085958)
613,-22.8711111,-42.60916666,RJ,SAQUAREMA,9,22.55460337292961,POINT (-42.60916666 -22.8711111)
505,-22.98333333,-42.01666666,RJ,ARRAIAL DO CABO,9,21.60669599383256,POINT (-42.01666666 -22.98333333)
249,-23.724501,-46.677501,SP,SAO PAULO - INTERLAGOS,9,19.452916666666685,POINT (-46.677501 -23.724501)
3667,-15.72277777,-42.43527777,MG,RIO PARDO DE MINAS,9,21.508730752252553,POINT (-42.43527777 -15.72277777)
237,-23.72472221,-46.67805554,SP,SAO PAULO - INTERLAGOS,9,17.862916666666685,POINT (-46.67805554 -23.72472221)
577,-22.9486111,-49.89416666,SP,OURINHOS,9,21.405589080038652,POINT (-49.89416666 -22.9486111)
625,-22.8711111,-42.60888888,RJ,SAQUAREMA - SAMPAIO CORREIA,9,22.581618819090615,POINT (-42.60888888 -22.8711111)
227,-23.810722,-45.402528,SP,SAO SEBASTIAO,9,21.378749999999993,POINT (-45.402528 -23.810722)
297,-23.496294,-46.620088,SP,SAO PAULO - MIRANTE,9,20.888819444444458,POINT (-46.620088 -23.496294)
3651,-15.723139,-42.435756,MG,RIO PARDO DE MINAS,9,21.569791666666653,POINT (-42.435756 -15.723139)
3751,-15.300159,-45.617431,MG,CHAPADA GAUCHA,9,25.215277777777764,POINT (-45.617431 -15.300159)
309,-23.48333333,-46.61666666,SP,SAO PAULO - MIRANTE,9,19.37066653479793,POINT (-46.61666666 -23.48333333)
191,-23.84472221,-46.14333333,SP,BERTIOGA,9,21.39156492142298,POINT (-46.14333333 -23.84472221)
107,-23.981918,-48.885818,SP,ITAPEVA,9,19.73138888888889,POINT (-48.885818 -23.981918)
167,-23.85138888,-48.16444444,SP,SAO MIGUEL ARCANJO,9,18.1969277436411,POINT (-48.16444444 -23.85138888)
349,-23.22833332,-45.41722221,SP,SAO LUIS DO PARAITINGA,9,18.258353197787677,POINT (-45.41722221 -23.22833332)
3679,-15.524262,-46.435536,MG,BURITIS,9,24.95992143978273,POINT (-46.435536 -15.524262)
155,-23.85194444,-48.16472222,SP,SAO MIGUEL ARCANJO,9,19.560624999999984,POINT (-48.16472222 -23.85194444)
361,-23.22833332,-45.41694443,SP,SAO LUIS DO PARAITINGA,9,19.686458333333327,POINT (-45.41694443 -23.22833332)
679,-22.86138888,-46.04333333,MG,MONTE VERDE,9,14.688257727755719,POINT (-46.04333333 -22.86138888)
143,-23.95194444,-46.53055554,SP,BRAGANCA PAULISTA,9,19.438112052730677,POINT (-46.53055554 -23.95194444)
3739,-15.30027777,-45.61749999,MG,CHAPADA GAUCHA,9,24.835694444444446,POINT (-45.61749999 -15.30027777)
373,-23.2236111,-44.72694443,RJ,PARATI,9,23.19054947472761,POINT (-44.72694443 -23.2236111)
691,-22.86138888,-43.41138888,RJ,RIO DE JANEIRO - VILA MILITAR,9,23.742303436911474,POINT (-43.41138888 -22.86138888)
131,-23.951972,-46.530472,SP,BRAGANCA PAULISTA,9,20.9492867231638,POINT (-46.530472 -23.951972)
3727,-15.31,-45.61666666,MG,CHAPADA GAUCHA,9,24.27928074582,POINT (-45.61666666 -15.31)
517,-22.97583332,-44.30333333,RJ,ANGRA DOS REIS,9,22.020706912269382,POINT (-44.30333333 -22.97583332)
119,-23.98138888,-48.88527777,SP,ITAPEVA,9,18.684356813380738,POINT (-48.88527777 -23.98138888)
703,-22.86083333,-43.41111111,RJ,VILA MILITAR,9,22.764327825125193,POINT (-43.41111111 -22.86083333)
3627,-15.75222222,-41.45833333,MG,AGUAS VERMELHAS,9,20.846180418062225,POINT (-41.45833333 -15.75222222)
3799,-14.91277777,-42.82972221,MG,ESPINOSA,9,26.10998799772627,POINT (-42.82972221 -14.91277777)
3639,-15.751536,-41.457787,MG,AGUAS VERMELHAS,9,21.04167407217551,POINT (-41.457787 -15.751536)
3775,-15.08583333,-44.01611111,MG,MOCAMBINHO,9,25.747262730129087,POINT (-44.01611111 -15.08583333)
215,-23.81083333,-45.4025,SP,SAO SEBASTIAO,9,22.191118657306916,POINT (-45.4025 -23.81083333)
763,-22.703132,-47.623317,SP,PIRACICABA,9,21.699304192640664,POINT (-47.623317 -22.703132)
23,-24.96305555,-48.41638888,SP,BARRA DO TURVO,9,16.168376088444607,POINT (-48.41638888 -24.96305555)
445,-23.05,-43.6,RJ,MARAMBAIA,9,21.431999423755958,POINT (-43.6 -23.05)
469,-23.041668,-45.520841,SP,TAUBATE,9,21.596041666666714,POINT (-45.520841 -23.041668)
11,-84.0,-79.49416666,SP,CRIOSFERA,9,-40.43120438060893,POINT (-79.49416666 -84)
775,-22.70305555,-47.62333332,SP,PIRACICABA,9,21.295827242826757,POINT (-47.62333332 -22.70305555)
457,-23.04194444,-45.52027777,SP,TAUBATE,9,20.203040721003152,POINT (-45.52027777 -23.04194444)
35,-24.96277777,-48.41638888,SP,BARRA DO TURVO,9,16.299782327574164,POINT (-48.41638888 -24.96277777)
71,-24.533139,-47.864139,SP,REGISTRO,9,19.61986111111108,POINT (-47.864139 -24.533139)
409,-23.10166666,-48.9411111,SP,AVARE,9,21.208735937026596,POINT (-48.9411111 -23.10166666)
727,-22.75777777,-43.68472221,RJ,SEROPEDICA-ECOLOGIA AGRICOLA,9,23.62493055555554,POINT (-43.68472221 -22.75777777)
95,-23.98194443,-48.88583333,SP,ITAPEVA,9,21.108194444444443,POINT (-48.88583333 -23.98194443)
397,-23.22333332,-44.72666666,RJ,PARATI,9,21.08037666550622,POINT (-44.72666666 -23.22333332)
715,-22.8,-43.68333333,RJ,ECOLOGIA AGRICOLA,9,22.308629521721482,POINT (-43.68333333 -22.8)
83,-24.53305554,-47.86416666,SP,REGISTRO,9,21.045922736174532,POINT (-47.86416666 -24.53305554)
2953,-18.95277777,-49.52499999,MG,ITUIUTABA,9,25.215084363887645,POINT (-49.52499999 -18.95277777)
273,-23.52388888,-46.86944443,SP,BARUERI,9,21.122222222222213,POINT (-46.86944443 -23.52388888)
565,-22.949,-49.894546,SP,OURINHOS,9,22.04381516811317,POINT (-49.894546 -22.949)
433,-23.05027777,-43.59555555,RJ,RIO DE JANEIRO-MARAMBAIA,9,23.01166666666667,POINT (-43.59555555 -23.05027777)
751,-22.750231,-45.603836,SP,CAMPOS DO JORDAO,9,15.819305555555552,POINT (-45.603836 -22.750231)
631,-22.86749999,-43.10194444,RJ,NITEROI,9,23.536807116104878,POINT (-43.10194444 -22.86749999)
325,-23.426035,-47.585552,SP,SOROCABA,9,20.96432776018924,POINT (-47.585552 -23.426035)
203,-23.844678,-46.143376,SP,BERTIOGA,9,20.430694444444466,POINT (-46.143376 -23.844678)
643,-22.867389,-43.102056,RJ,NITEROI,9,24.182898720349574,POINT (-43.102056 -22.867389)
385,-23.22354,-44.726863,RJ,PARATI,9,21.51694444444443,POINT (-44.726863 -23.22354)
529,-22.975694,-44.303444,RJ,ANGRA DOS REIS,9,21.766809711497146,POINT (-44.303444 -22.975694)
421,-23.09972221,-48.94555555,SP,AVARE,9,19.98738038624994,POINT (-48.94555555 -23.09972221)
481,-22.98833333,-43.19055555,RJ,RIO DE JANEIRO - FORTE DE COPACABANA,9,22.883472222222235,POINT (-43.19055555 -22.98833333)
3691,-15.52416666,-46.43555555,MG,BURITIS,9,24.315761371063957,POINT (-46.43555555 -15.52416666)
493,-22.98833333,-43.19027777,RJ,FORTE DE COPACABANA,9,21.80546735623484,POINT (-43.19027777 -22.98833333)
59,-24.671654,-47.545896,SP,IGUAPE,9,19.966180555555518,POINT (-47.545896 -24.671654)
3715,-15.44805555,-44.36638888,MG,JANUARIA,9,26.129970346537984,POINT (-44.36638888 -15.44805555)
3823,-14.91222222,-42.80861111,MG,ESPINOSA,9,26.109987997726257,POINT (-42.80861111 -14.91222222)
3811,-14.912284,-42.808473,MG,ESPINOSA,9,26.109987997726257,POINT (-42.808473 -14.912284)
3615,-15.80277777,-43.29694444,MG,JANAUBA,9,26.318184552019197,POINT (-43.29694444 -15.80277777)
47,-24.71666666,-47.55,SP,IGUAPE,9,19.51378129984995,POINT (-47.55 -24.71666666)
739,-22.75027777,-45.60388888,SP,CAMPOS DO JORDAO,9,14.618346479590883,POINT (-45.60388888 -22.75027777)
2989,-18.91694443,-48.25555555,MG,UBERLANDIA,9,26.225277777777794,POINT (-48.25555555 -18.91694443)
667,-22.861604,-46.043365,MG,MONTE VERDE,9,15.894722222222233,POINT (-46.043365 -22.861604)
3787,-15.08583333,-44.01583333,MG,MONTALVANIA,9,25.365766543626847,POINT (-44.01583333 -15.08583333)
2093,-20.55888888,-48.54472221,SP,BARRETOS,9,23.81893974164547,POINT (-48.54472221 -20.55888888)
3217,-18.2311111,-43.64805555,MG,DIAMANTINA,9,18.425691219060244,POINT (-43.64805555 -18.2311111)
2081,-20.55916666,-48.54499999,SP,BARRETOS,9,25.3190972222222,POINT (-48.54499999 -20.55916666)
2069,-20.57999999,-47.37999999,SP,FRANCA,9,22.56213975384322,POINT (-47.37999999 -20.57999999)
2057,-20.58444444,-47.38249999,SP,FRANCA,9,23.945492237102656,POINT (-47.38249999 -20.58444444)
3229,-18.231052,-43.648269,MG,DIAMANTINA,9,19.45340277777781,POINT (-43.648269 -18.231052)
2045,-20.63638888,-40.74138888,ES,ALFREDO CHAVES,9,22.836939487517,POINT (-40.74138888 -20.63638888)
2105,-20.55666666,-43.75611111,MG,OURO BRANCO,9,21.445555555555547,POINT (-43.75611111 -20.55666666)
2029,-20.636526,-40.741818,ES,ALFREDO CHAVES,9,23.929057874890624,POINT (-40.741818 -20.636526)
2005,-20.714917,-44.864567,MG,OLIVEIRA,9,22.326250000000016,POINT (-44.864567 -20.714917)
3241,-18.200855,-45.459836,MG,TRES MARIAS,9,24.366194466399033,POINT (-45.459836 -18.200855)
1993,-20.715,-44.86444444,MG,OLIVEIRA,9,21.86204179856564,POINT (-44.86444444 -20.715)
1981,-20.74499999,-46.63388888,MG,PASSOS,9,21.842289792852725,POINT (-46.63388888 -20.74499999)
1969,-20.745237,-46.633916,MG,PASSOS,9,23.927898144524566,POINT (-46.633916 -20.745237)
3253,-18.20055555,-45.45972222,MG,TRES MARIAS,9,23.13062550087178,POINT (-45.45972222 -18.20055555)
1957,-20.75055555,-41.48888888,ES,ALEGRE,9,23.22495994062864,POINT (-41.48888888 -20.75055555)
2017,-20.71472222,-44.86444444,MG,OLIVEIRA,9,20.17125,POINT (-44.86444444 -20.71472222)
1945,-20.762607,-42.864013,MG,VICOSA,9,20.517569444444437,POINT (-42.864013 -20.762607)
2117,-20.556592,-43.75622,MG,OURO BRANCO,9,20.64023499503964,POINT (-43.75622 -20.556592)
2141,-20.467069,-40.404051,ES,VILA VELHA,9,22.979444444444436,POINT (-40.404051 -20.467069)
2833,-19.455288,-44.173389,MG,SETE LAGOAS,9,23.317222222222213,POINT (-44.173389 -19.455288)
2821,-19.48166666,-45.59388888,MG,DORES DO INDAIA,9,23.015885302163795,POINT (-45.59388888 -19.48166666)
3001,-18.830354,-41.977007,MG,GOVERNADOR VALADARES,9,24.81153095456041,POINT (-41.977007 -18.830354)
2809,-19.481935,-45.593932,MG,DORES DO INDAIA,9,24.67305555555554,POINT (-45.593932 -19.481935)
2797,-19.532768,-41.090801,MG,AIMORES,9,23.704684866165817,POINT (-41.090801 -19.532768)
2785,-19.53277777,-41.09083333,MG,AIMORES,9,23.43007207944963,POINT (-41.09083333 -19.53277777)
3013,-18.83027777,-41.97666666,MG,GOVERNADOR VALADARES,9,24.160023313543064,POINT (-41.97666666 -18.83027777)
3205,-18.29138888,-40.73638888,ES,ECOPORANGA,9,23.376488385495744,POINT (-40.73638888 -18.29138888)
2773,-19.53916666,-49.51805554,MG,CAMPINA VERDE,9,24.848198652992096,POINT (-49.51805554 -19.53916666)
2749,-19.5736111,-42.62222221,MG,TIMOTEO,9,22.369416343060635,POINT (-42.62222221 -19.5736111)
